,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
877,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,
880,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
882,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,a,a,n,a,a,n,n,n,a,n,n,n,n,n,n,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
885,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
886,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
888,a,n,a,n,a,n,a,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,n,n,n,a,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,n,n,n,a,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,n,n,a,a,a,n,a,n,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,a,a,n,n,,,,,,,,,,,,,,,,,,,,,,
894,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,
897,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,n,n,n,n,n,n,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,n,n,n,a,n,n,n,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,a,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
902,a,n,a,n,n,a,a,n,a,n,n,n,n,n,n,a,n,n,n,a,a,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,
903,a,n,n,n,n,n,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,a,n,a,n,a,a,n,a,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,a,n,n,n,n,,,,,,,,,,,,,,,,,,
907,a,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,a,a,a,n,a,a,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,n,n,n,n,n,n,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,n,a,n,n,n,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
912,n,n,n,n,n,a,a,a,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
914,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
918,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,a,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,
919,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,n,n,a,n,n,a,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
924,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,a,a,n,n,,,,,,,,,,,,,,,,,
925,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
930,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
931,n,a,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,
932,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
933,a,a,a,a,a,a,a,a,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,
936,a,a,n,a,n,a,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,a,n,n,a,n,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,a,n,n,n,n,a,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,n,n,n,a,a,a,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
942,n,n,n,n,n,n,n,n,n,a,a,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,n,n,n,a,n,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
947,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,n,a,n,n,a,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
952,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
953,n,n,n,n,n,n,a,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,,,,,,,,,,,,,,,,
955,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
956,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,
960,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,a,n,a,a,a,a,a,a,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
963,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
964,n,n,n,n,a,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,n,n,n,n,n,n,n,n,n,n,a,n,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
966,n,n,n,n,a,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,n,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,a,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
969,a,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,a,n,a,n,n,n,a,n,n,n,n,n,a,n,n,n,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,
971,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,a,a,a,n,a,a,a,a,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,a,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,n,n,n,n,n,a,n,n,n,n,n,n,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
975,n,n,n,n,n,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,n,n,a,n,a,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,a,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,
979,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,n,n,n,a,n,n,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,n,n,n,n,n,n,a,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,,,,,,,,,,,,,,,,,
985,a,n,n,n,n,n,n,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,n,n,a,n,n,a,n,a,n,n,n,n,n,a,n,a,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
994,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,n,a,a,a,a,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,n,n,a,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,n,n,n,n,n,n,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,n,n,n,n,n,n,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,a,a,a,n,a,a,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,n,n,n,n,n,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,n,n,a,n,a,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,a,a,a,a,a,a,a,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,n,n,n,n,n,n,n,n,n,a,n,n,n,a,n,a,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,n,n,a,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,a,n,a,n,n,n,n,n,n,n,n,n,a,n,n,n,a,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,n,n,n,n,n,a,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,a,n,a,n,n,a,a,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,a,n,n,a,n,a,a,a,n,a,a,n,n,n,a,n,n,a,n,n,n,a,n,n,,,,,,,,,,,,,,,,,,,,,,
1023,a,a,a,a,n,n,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,a,a,a,n,a,a,a,a,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,n,n,n,n,n,n,a,n,n,n,n,n,n,a,n,n,a,n,n,n,n,n,n,n,n,a,n,,,,,,,,,,,,,,,,,,,
1027,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,n,n,n,n,a,n,n,a,n,n,n,n,a,a,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,n,n,n,a,n,a,a,n,a,n,n,a,n,a,n,n,n,n,n,a,n,n,n,n,n,a,n,n,n,n,n,a,n,a,n,n,n,a,n,,,,,,,
1031,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,n,n,a,n,a,n,a,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,n,n,a,n,n,n,a,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,n,n,n,n,n,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,,,,,,,,,,,,,,,,,,,
1040,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,n,n,n,n,n,n,n,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,a,a,n,n,n,n,n,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,n,n,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,a,n,n,a,a,n,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,n,n,n,n,n,a,n,n,n,n,a,n,n,n,n,n,n,n,n,n,a,n,n,a,a,n,n,n,n,,,,,,,,,,,,,,,,,
1050,n,n,a,a,a,a,a,a,a,a,n,a,a,a,a,a,n,a,a,a,a,a,a,a,a,n,,,,,,,,,,,,,,,,,,,,
1051,n,n,a,n,n,n,n,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,n,a,n,n,n,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,a,a,n,a,a,n,n,n,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,n,n,n,a,n,a,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,a,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,
1059,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,n,n,a,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,a,a,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,n,n,a,n,a,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,
1067,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,n,n,n,n,n,n,n,n,a,a,n,n,n,n,a,n,n,a,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,n,a,n,a,n,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,n,a,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,n,n,n,a,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,
1075,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,n,n,n,n,n,n,n,n,a,n,n,n,a,n,n,a,a,n,n,n,n,a,n,n,n,n,n,a,a,,,,,,,,,,,,,,,,,
1080,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,
1082,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,n,n,n,n,n,n,n,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,a,a,a,a,a,a,a,a,a,a,a,a,n,n,n,n,a,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,a,a,n,n,n,a,a,n,a,a,a,a,a,a,n,a,a,a,a,n,n,n,a,a,n,n,a,a,,,,,,,,,,,,,,,,,,
1088,n,a,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,n,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,n,a,n,n,n,n,a,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
