rev_id,perc_labelled_attack,n_labelled_attack,n_labels,predictor_prob
24816620,0,0,9,0.022131425
24853824,0.2,2,10,0.021777699
24859810,0,0,18,0.030427004
24870859,0.3,3,10,0.022179425
24896449,0.3,6,20,0.087279083
24902484,0.05,1,20,0.009005445
25006854,0.15,3,20,0.007030943
25030187,0,0,18,0.02480496
25127932,0,0,20,0.022306472
25189411,0,0,20,0.012212631
25205874,0,0,20,0.025516746
25271408,0.1,1,10,0.021327046
25283779,0,0,20,0.005351937
25371382,1,10,10,0.925052577
25377752,0,0,20,0.015340756
25377871,0,0,20,0.0347625
25402571,0.2,2,10,0.051219742
25405629,0.444444444,4,9,0.005010966
25419993,0,0,20,0.008192493
25493707,0,0,18,0.030395341
25536186,0,0,8,0.043414035
25557049,0,0,9,0.03029244
25558679,0,0,20,0.019775813
25679342,0,0,20,0.001644095
25700956,0,0,9,0.020101838
25705188,0,0,10,0.022753961
25711601,0,0,10,0.007173571
25758904,0.1,1,10,0.010306138
25760317,0.1,1,10,0.144789515
25783433,0.3,3,10,0.403511634
25805001,0.35,7,20,0.019528192
25809752,0.3,3,10,0.017511048
25830082,0.625,5,8,0.347951641
25835170,0,0,20,0.047125496
25881909,0.15,3,20,0.011980912
25886940,0.111111111,1,9,0.037072421
25916578,0.05,1,20,0.027512057
25924517,0.111111111,1,9,0.076714584
25928859,0.052631579,1,19,0.027529031
25942317,0,0,18,0.034830524
25976450,0.111111111,1,9,0.021149885
26004004,0,0,10,0.765965497
26020729,0,0,10,0.057090734
26040222,0.25,5,20,0.277141587
26048733,0.066666667,2,30,0.028494053
26061571,0.111111111,1,9,0.010974455
26075972,0,0,20,0.014608222
26107439,0,0,10,0.008535441
26128719,0,0,30,0.059205835
26150633,0,0,8,0.014328466
26240243,0.321428571,9,28,0.164419294
26272142,0,0,20,0.004633114
26305481,0,0,9,0.028305593
26354426,0,0,20,0.031242804
26376093,0,0,10,0.025723308
26437267,0,0,10,0.124837171
26460561,0,0,10,0.009498095
26477058,0,0,10,0.057197525
26498514,0.2,4,20,0.040127308
26507679,0.15,3,20,0.017094954
26509643,0,0,20,0.017240656
26517295,0,0,20,0.388413747
26559974,0.1,2,20,0.040135619
26581555,0.214285714,6,28,0.038864215
26585341,0,0,9,0.077517069
26606618,0,0,20,0.013713612
26688175,0,0,20,0.008013339
26702673,0.05,1,20,0.019957717
26733854,0,0,9,0.038352686
26734387,0,0,20,0.040028477
26793416,1,10,10,0.81157089
26794095,0.1,2,20,0.024879459
26796649,0,0,8,0.006249332
26828087,0,0,10,0.024855241
26836416,0,0,10,0.007366238
26836467,0,0,27,0.035045182
26874074,0,0,9,0.006284431
26897361,0,0,20,0.012171579
26924194,0,0,10,0.010239486
26934660,0.333333333,6,18,0.034117591
26949136,0,0,20,0.003629131
26985541,0,0,20,0.028021027
27012546,0.052631579,1,19,0.004802194
27055704,0,0,20,0.025890626
27084782,0.222222222,4,18,0.076981304
27098032,0.1,1,10,0.011559018
27116757,0.1,1,10,0.014366536
27122686,0,0,10,0.012393424
27134087,0.6,6,10,0.021379693
27145563,0.125,3,24,0.352606995
27202391,0,0,10,0.018442105
27210693,0,0,10,0.065167185
27243420,0.1,2,20,0.02079072
27262358,0,0,10,0.015070005
27336578,0.1,1,10,0.015187518
27344507,0.133333333,2,15,0.006407109
27356662,0,0,10,0.028972891
27358253,0.1,2,20,0.14006183
27398861,0.266666667,8,30,0.048824381
27410119,0.2,2,10,0.069400297
27413169,0,0,9,0.007896367
27426624,0,0,10,0.101421123
27427006,0.25,7,28,0.010228574
27448092,0.111111111,1,9,0.012662556
27455147,0.75,6,8,0.122888312
27527252,0.1,1,10,0.018559897
27528373,0.222222222,2,9,0.146109048
27565441,0,0,20,0.010971565
27578626,0.4,4,10,0.104903204
27591695,0.05,1,20,0.008332393
27621646,0,0,10,0.009613655
27644745,0,0,9,0.003921298
27647754,0,0,10,0.00533663
27694019,0,0,20,0.029418702
27756595,0.15,3,20,0.020682793
27763079,0,0,10,0.01950805
27766768,0,0,10,0.049423553
27787393,0.333333333,3,9,0.031407258
27833460,0,0,9,0.023792752
27844237,0,0,20,0.01047735
27844250,0.137931034,4,29,0.020573972
27856667,0,0,10,0.018929926
27899584,0,0,19,0.007769773
27955994,0,0,10,0.010586617
27988113,0,0,19,0.019864885
28043371,0,0,20,0.045570666
28051056,0,0,20,0.004487703
28055342,0.15,3,20,0.154545505
28128326,0,0,20,0.003140313
28161945,1,10,10,0.413687234
28187409,0,0,10,0.030218495
28238364,0.05,1,20,0.012733278
28239902,0.555555556,5,9,0.793107731
28241893,0.333333333,3,9,0.335802837
28250782,0,0,9,0.005178027
28261297,0.2,2,10,0.342256604
28266231,0.444444444,4,9,0.154774703
28292022,0,0,20,0.089745784
28304475,0.111111111,2,18,0.035547927
28304866,0.222222222,2,9,0.088892273
28310308,0,0,9,0.031036448
28324353,0,0,10,0.009484622
28347976,0,0,20,0.005274882
28381222,0,0,18,0.006583694
28423340,0.222222222,2,9,0.019715779
28426544,0,0,9,0.011547775
28543799,0,0,17,0.014348282
28550574,0,0,20,0.010910704
28578067,0,0,20,0.022972528
28593736,0.1,1,10,0.023365443
28655113,0.033333333,1,30,0.004934868
28658595,0,0,20,0.026866357
28685307,0,0,10,0.035679256
28705613,0,0,10,0.004763286
28762968,0,0,10,0.145357401
28788897,0.037037037,1,27,0.008737189
28800363,0,0,9,0.037087697
28807993,0.9,9,10,0.999962362
28820664,0,0,20,0.012288232
28851504,0.05,1,20,0.007430112
28862296,0.111111111,1,9,0.020344827
28878067,0.1,2,20,0.01578447
28892549,0.111111111,1,9,0.021975287
28894709,0.111111111,1,9,0.032391161
28897269,0.05,1,20,0.120670659
28911143,0.1,1,10,0.025908118
28911364,0.25,5,20,0.039739164
28917131,0,0,9,0.074446895
28958161,0.9,9,10,0.346117789
28962100,0.1,1,10,0.008122058
28971590,0.1,2,20,0.006676004
28992585,0.111111111,1,9,0.03465435
28999092,0,0,10,0.003914165
29029901,0.222222222,2,9,0.023212314
29043283,0.15,3,20,0.027488064
29043400,0.052631579,1,19,0.058888177
29056518,0.2,2,10,0.224619327
29078568,0,0,9,0.037915339
29118837,0,0,19,0.023924529
29131078,0,0,10,0.031295454
29155472,0.103448276,3,29,0.014093895
29163443,0.2,2,10,0.061795583
29183998,0,0,17,0.014856319
29186752,0,0,9,0.015740204
29192952,0.263157895,5,19,0.042971276
29193349,0,0,10,0.017821171
29228842,0,0,10,0.045623727
29258269,0,0,10,0.06008949
29313203,0,0,18,0.006811727
29317501,0,0,20,0.014076948
29341882,0,0,10,0.06664763
29351956,0.444444444,4,9,0.075359749
29373868,0.222222222,2,9,0.104103111
29406942,0.1,1,10,0.005533474
29411376,0,0,16,0.008696738
29418110,0.1,1,10,0.08110151
29418324,0,0,9,0.073539954
29434871,0,0,8,0.025108831
29450874,0.6,6,10,0.214405946
29598965,0,0,19,0.041247025
29613298,0.111111111,1,9,0.033394797
29619865,0,0,20,0.007994843
29624015,0,0,20,0.014249854
29624513,0.222222222,2,9,0.10970519
29633463,0,0,10,0.007544193
29633997,0,0,20,0.018086334
29663886,0.8,8,10,0.597487776
29693632,0,0,10,0.027088876
29758490,0,0,9,0.053082427
29892551,0,0,9,0.022802922
29904041,0,0,20,0.034733787
29938104,0.157894737,3,19,0.159389177
29950006,0.1,2,20,0.094257132
29969349,0.25,5,20,0.077507012
29970955,0.05,1,20,0.020641272
29977610,0,0,20,0.007227672
30000663,0.2,2,10,0.047942476
30028537,0.666666667,6,9,0.333262714
30044158,0.416666667,10,24,0.135507525
30045913,0.5,5,10,0.840667092
30051353,0,0,20,0.011078067
30061150,0.9,9,10,0.304572601
30084358,0.148148148,4,27,0.045109192
30218013,0,0,19,0.009287167
30234930,0,0,9,0.072648433
30259489,0.294117647,5,17,0.077685171
30266565,0.282051282,11,39,0.044925476
30273452,0,0,10,0.007694421
30283561,0.444444444,4,9,0.067725637
30367072,0.444444444,4,9,0.068653858
30415412,0,0,10,0.014584157
30430971,0,0,19,0.004420323
30435636,0,0,10,0.04186668
30439159,0.111111111,1,9,0.018834008
30452733,0,0,19,0.055517867
30454760,0.037037037,1,27,0.020670732
30460154,0,0,10,0.030757497
30474168,0.05,1,20,0.004933183
30490238,0.1,1,10,0.044843576
30544598,0.0625,1,16,0.02610574
30560090,0.3,3,10,0.002283934
30593942,0,0,20,0.019945391
30617977,0.1,1,10,0.009838757
30629076,0.444444444,4,9,0.43352544
30629217,0,0,9,0.025684021
30631346,0.172413793,5,29,0.075778357
30631919,0.807692308,21,26,0.082915033
30637736,0.2,2,10,0.022686454
30643454,0.222222222,2,9,0.020602406
30644661,0.6,6,10,0.071950729
30679433,0,0,10,0.017677207
30685993,0,0,20,0.004552443
30713019,0.3,3,10,0.025050844
30789096,0,0,9,0.066032697
30818743,0.1,3,30,0.029340475
30853128,0,0,20,0.014934296
30854063,0.1,2,20,0.014585323
30854280,0.2,2,10,0.016535266
30863792,0,0,10,0.005750733
30869333,0,0,9,0.021381026
30896972,0,0,18,0.011891508
30901158,0.222222222,2,9,0.022334092
30903038,0,0,28,0.014757763
30913337,0,0,19,0.051855436
30922954,0.25,5,20,0.011825265
30923280,0,0,18,0.021953353
30952104,0.333333333,3,9,0.044151158
30958971,0.157894737,3,19,0.088207968
30960094,0,0,10,0.036062805
30960233,0.2,2,10,0.033795585
30979653,0.035714286,1,28,0.084776882
30983042,0,0,9,0.012782971
31012207,0.052631579,1,19,0.022470754
31050678,0,0,20,0.036317551
31064812,0,0,18,0.006617373
31074430,0.24137931,7,29,0.072286494
31085414,0,0,20,0.03733092
31094389,0,0,29,0.030910008
31122743,0,0,10,0.045883454
31129815,0.1,1,10,0.02347641
31167414,0,0,10,0.047961676
31180707,0,0,9,0.012389253
31189093,0.736842105,14,19,0.055508294
31198766,0.642857143,18,28,0.124154828
31230427,0.1,1,10,0.235286038
31245281,0,0,10,0.021076401
31277964,0,0,19,0.003067848
31293503,0,0,9,0.01296054
31307489,0.111111111,1,9,0.012958721
31310572,0.2,2,10,0.074797301
31328135,0,0,20,0.015003557
31333245,0,0,9,0.125980438
31334180,0,0,20,0.012438765
31348374,0,0,20,0.024307249
31355508,0,0,9,0.00615971
31369051,0,0,18,0.015568952
31374834,0,0,9,0.019470987
31376731,0.05,1,20,0.039156583
31403900,0.125,1,8,0.050646967
31423118,0.8,8,10,0.939678795
31426190,0.65,13,20,0.803507766
31429443,0,0,9,0.031365846
31434588,0.034482759,1,29,0.047527013
31485463,0,0,20,0.00710225
31495753,0.444444444,4,9,0.03018286
31516048,0.05,1,20,0.074268467
31536259,0.107142857,3,28,0.032757238
31555233,0.1,1,10,0.019609572
31557818,0.1,1,10,0.028452346
31559839,0.1,1,10,0.002253329
31561137,0.05,1,20,0.031505797
31561445,0.035714286,1,28,0.019224233
31562833,0.1,1,10,0.060942254
31574867,0,0,20,0.009602433
31576436,0.1,1,10,0.024930882
31576586,0.1,1,10,0.0216769
31596102,0.05,1,20,0.025238802
31622519,0.1,2,20,0.002960345
31631411,0.75,6,8,0.22711953
31633037,0.75862069,22,29,0.236354238
31644391,0.321428571,9,28,0.04368755
31645783,0,0,9,0.153041025
31680684,0,0,20,0.012501336
31686706,0,0,9,0.029921072
31687182,0,0,9,0.104612187
31719541,0.210526316,4,19,0.076971784
31732484,0.222222222,2,9,0.018498367
31749180,0.2,6,30,0.168120261
31780774,0.05,1,20,0.005508754
31795868,0,0,9,0.025872084
31797983,0.4,4,10,0.018602507
31802425,0,0,10,0.023788478
31846505,0,0,20,0.02893195
31871955,0,0,9,0.017532905
31888108,0,0,17,0.010641144
31888684,0,0,8,0.085419148
31894793,0,0,9,0.014631668
31923626,0,0,9,0.013916581
31927993,0,0,20,0.006681225
31951314,0,0,10,0.009756796
31994793,0.6,6,10,0.207635687
31995106,0.4,4,10,0.474766098
32000410,0.05,1,20,0.032464921
32033703,0.275862069,8,29,0.161717805
32055406,0.7,7,10,0.864959198
32063632,0,0,10,0.006395504
32068179,0,0,19,0.046625182
32090659,0,0,20,0.013113271
32122581,0.966666667,29,30,0.617267714
32153405,0,0,20,0.017310055
32162672,0,0,10,0.176340765
32167159,0,0,8,0.020458337
32169163,0,0,10,0.039687555
32183717,0.555555556,5,9,0.344652189
32185091,0.310344828,9,29,0.052919124
32187054,0.111111111,1,9,0.002726868
32190978,0.2,2,10,0.010495679
32193476,0,0,10,0.018149966
32238260,0,0,10,0.011128385
32260659,0.1,1,10,0.015626217
32340686,0,0,10,0.028445913
32342908,0,0,19,0.038030329
32377915,0,0,19,0.036713948
32378513,0.052631579,1,19,0.005094534
32386533,0,0,20,0.057319854
32388589,0.655172414,19,29,0.183047539
32388908,0.777777778,7,9,0.155987489
32392036,0,0,20,0.00272011
32398740,0.875,7,8,0.999448509
32401534,0.05,1,20,0.04018663
32468819,0,0,20,0.06253453
32551299,0,0,20,0.007607667
32552841,0.1,2,20,0.055285885
32567150,0.2,2,10,0.103794385
32582047,0,0,10,0.007119688
32586035,0,0,10,0.012144101
32588981,0,0,9,0.005814548
32594458,0,0,19,0.016297603
32615197,0.9,9,10,0.932713547
32711840,0.034482759,1,29,0.028259991
32714178,0.25,2,8,0.029716622
32724163,0,0,10,0.0420976
32729049,0.444444444,4,9,0.124938007
32729570,0.5,5,10,0.466621592
32747555,0.037037037,1,27,0.018783485
32765711,0.2,2,10,0.117813831
32784477,0.3,3,10,0.086405761
32784503,0.222222222,2,9,0.007187201
32786609,0.555555556,5,9,0.322721712
32810047,0,0,8,0.006018803
32814760,0.192307692,5,26,0.059052828
32815242,0.185185185,5,27,0.012018667
32815596,0.222222222,2,9,0.047608853
32832640,0,0,8,0.003772938
32864423,0.1,1,10,0.002745575
32915021,0,0,10,0.00358668
32923461,0.1,2,20,0.040597097
32952957,0,0,20,0.009833109
32968069,0,0,10,0.01461872
32970144,0.1,1,10,0.022260106
32977951,0.05,1,20,0.047590357
32998190,0,0,9,0.057440332
33012485,0.166666667,3,18,0.037597569
33015066,0.3,6,20,0.066881419
33024685,0,0,10,0.017814244
33057672,1,9,9,0.921918279
33057907,0.555555556,5,9,0.645698852
33072745,0,0,17,0.016115345
33097044,0.1,1,10,0.078591853
33097590,0,0,10,0.042668397
33120737,0.2,4,20,0.007125989
33130455,0,0,10,0.017714735
33164488,0.111111111,1,9,0.018845166
33198425,0.137931034,4,29,0.185076552
33249657,0.222222222,2,9,0.162166528
33251874,0.034482759,1,29,0.014145403
33252877,0.2,2,10,0.065363745
33273166,0.2,2,10,0.142990957
33280450,0,0,20,0.026977573
33287541,0.8,8,10,0.102211689
33296960,0.222222222,2,9,0.221643988
33309044,0.5,5,10,0.028489968
33332026,0,0,19,0.027643531
33339158,1,20,20,0.991195949
33344571,0,0,20,0.030254305
33376768,0.210526316,4,19,0.041578586
33388356,0,0,20,0.009086621
33397371,0.555555556,5,9,0.156451521
33397618,0.1,1,10,0.063240794
33421209,0.3,3,10,0.028481978
33422064,0,0,10,0.033814423
33452849,0.222222222,2,9,0.047339328
33463691,0.1,1,10,0.065108706
33472027,0,0,9,0.027257351
33494534,0.4,8,20,0.047622498
33523285,0,0,10,0.028441389
33527685,0.333333333,3,9,0.125178129
33605122,0.655172414,19,29,0.045296526
33679144,0,0,10,0.01513853
33701788,0.05,1,20,0.012508643
33719194,0,0,30,0.016704735
33731288,0.321428571,9,28,0.084170585
33738199,0,0,10,0.030222233
33739455,0.111111111,1,9,0.018072155
33747278,0.269230769,7,26,0.016900865
33757658,0.038461538,1,26,0.030284505
33785059,0,0,9,0.028556598
33807059,0.05,1,20,0.087540138
33813236,0.1,1,10,0.03233654
33819681,0.3,3,10,0.079336661
33829629,0.052631579,1,19,0.05565002
33862014,0,0,8,0.015199249
33941692,0,0,10,0.018375445
34006379,0,0,8,0.045636247
34045527,0,0,29,0.078063337
34047374,0.103448276,3,29,0.042645074
34052837,0,0,10,0.040147249
34063385,0,0,19,0.077452109
34064031,0.1,2,20,0.114443375
34071607,0.1,3,30,0.012469071
34075592,0.111111111,1,9,0.006787385
34075789,0.035714286,1,28,0.060404177
34076472,0.107142857,3,28,0.051446364
34110216,0.1,1,10,0.00609916
34163559,0,0,20,0.026631288
34166058,0.315789474,6,19,0.018944107
34179648,0,0,10,0.01280046
34181986,0,0,8,0.00833145
34193470,1,10,10,0.899624129
34218159,0.115384615,3,26,0.038325704
34246219,0.033333333,1,30,0.036990927
34252747,0.3,6,20,0.009282762
34308477,0,0,10,0.018327455
34315729,0.137931034,4,29,0.035906036
34326813,0.1,2,20,0.093882558
34328588,0.125,1,8,0.012674421
34350345,0,0,9,0.036500099
34380009,0,0,20,0.008593969
34391834,0.1,1,10,0.037918445
34392046,0.1,1,10,0.191276022
34405876,0.05,1,20,0.023849549
34422691,0.1,1,10,0.00568348
34424127,0,0,10,0.059166424
34427838,0.05,1,20,0.40917305
34464164,0.413793103,12,29,0.008063381
34485834,0,0,20,0.005763774
34518700,0.1,2,20,0.008030465
34542045,0,0,20,0.026854446
34570895,0,0,19,0.006250521
34580698,0,0,10,0.012719199
34581129,0.888888889,8,9,0.75467642
34623540,0,0,9,0.008471309
34662488,0.166666667,3,18,0.030511144
34669913,0,0,9,0.007916643
34729737,0.05,1,20,0.051269849
34733209,0,0,20,0.015607019
34734779,0,0,20,0.010929319
34737413,0.071428571,2,28,0.051251949
34765377,0.1,1,10,0.016583892
34782434,0.566666667,17,30,0.278039296
34792632,0,0,10,0.015480322
34838650,0.05,1,20,0.03889704
34855952,0.259259259,7,27,0.071720244
34862197,0.222222222,2,9,0.011481658
34883572,0,0,9,0.036362154
34942188,0,0,20,0.013316487
34952163,0,0,20,0.005471284
34964863,0.15,3,20,0.056956066
35001884,0.25,5,20,0.019057974
35006557,0,0,8,0.036676023
35008179,0,0,19,0.008375724
35060382,0,0,9,0.009075005
35110862,0,0,9,0.03994472
35125058,0,0,20,0.040936553
35179858,0.9,9,10,0.84289251
35184464,0,0,20,0.008082521
35204212,0.333333333,3,9,0.36741211
35214514,0.05,1,20,0.0058313
35225812,0,0,10,0.022448597
35226881,0.25,7,28,0.044537291
35234435,0,0,10,0.008989726
35238855,0.466666667,14,30,0.266484192
35240181,0.277777778,5,18,0.032779141
35269143,0,0,19,0.019465822
35305560,0,0,9,0.018327861
35307053,0.1,1,10,0.050748875
35319711,0.111111111,1,9,0.0049259
35346500,0,0,10,0.030154672
35352484,0,0,10,0.05320073
35355354,0.052631579,1,19,0.085802745
35359137,0.103448276,3,29,0.10447421
35374820,0,0,10,0.02221289
35377553,0,0,9,0.083343932
35405233,0,0,20,0.010143119
35439151,0.571428571,16,28,0.231384734
35441898,0.5,5,10,0.351489495
35445625,0.733333333,22,30,0.417415015
35457337,0.5,5,10,0.985725598
35486941,0.05,1,20,0.064313804
35500274,0,0,20,0.074666309
35503935,0.111111111,1,9,0.043146118
35508573,0,0,8,0.007108663
35512543,0,0,20,0.045434557
35575235,0,0,19,0.012398907
35615638,0,0,9,0.00615971
35627233,0.8,8,10,0.410873944
35630018,0.2,2,10,0.069662743
35663032,0.111111111,1,9,0.017813154
35670825,0.9,9,10,0.38809285
35672276,0,0,9,0.017732933
35676576,0.1,1,10,0.295621919
35680388,0,0,10,0.013763413
35705575,0,0,9,0.01039282
35720940,0,0,20,0.003798201
35723042,0.074074074,2,27,0.072569913
35723989,0.333333333,3,9,0.167678153
35736616,0,0,20,0.033268753
35737376,0.111111111,1,9,0.008149484
35748442,0.2,2,10,0.088967791
35759035,0.75,21,28,0.215002414
35764314,0.5,13,26,0.036078012
35765236,0.05,1,20,0.022900105
35779184,0.111111111,1,9,0.031693593
35794107,0,0,10,0.001869797
35801221,0,0,10,0.097656483
35806052,0.4,4,10,0.152602306
35856239,0.777777778,7,9,0.979718704
35858860,0.033333333,1,30,0.009543146
35871938,0.310344828,9,29,0.100858993
35922493,0.285714286,8,28,0.057799867
35937422,0,0,10,0.044834025
35963882,0.1,2,20,0.045698122
35984118,0.555555556,5,9,0.084085022
35986611,0.1,2,20,0.008341244
35996547,0,0,8,0.003600222
36005428,0.15,3,20,0.019830233
36060517,0,0,10,0.057129461
36068446,0.3,3,10,0.570816535
36073462,0,0,9,0.044642153
36073582,1,10,10,0.988214492
36076511,0.05,1,20,0.007128689
36083966,0.1,1,10,0.006662584
36100765,0.210526316,4,19,0.082224935
36136213,0.653846154,17,26,0.042700674
36155830,0,0,20,0.024143221
36156704,0,0,10,0.053766235
36169501,0,0,10,0.022767196
36184220,0,0,29,0.005833995
36184410,0,0,28,0.008178092
36193272,0.3,3,10,0.041880024
36193417,0,0,10,0.040660439
36194783,0,0,10,0.010593654
36198618,0.222222222,2,9,0.032920688
36243673,0,0,9,0.008905046
36267996,0.034482759,1,29,0.029228867
36268277,0,0,10,0.398220458
36270520,0.9,9,10,0.464474848
36278759,0,0,10,0.011107192
36279674,0.2,2,10,0.008659482
36293926,0,0,10,0.030464561
36296834,0.111111111,1,9,0.024207965
36302906,0.068965517,2,29,0.047609725
36303445,0,0,8,0.055508294
36313539,0,0,9,0.040419623
36379832,0,0,9,0.013912118
36393420,0,0,10,0.008040159
36417214,0,0,9,0.156569745
36448182,0.1,1,10,0.059262329
36516966,0,0,20,0.003172177
36546621,0.9,9,10,0.938015534
36547489,0,0,10,0.049891221
36560703,0.444444444,4,9,0.470754775
36560770,0.76,19,25,0.503682811
36563877,0,0,10,0.019769419
36581030,0,0,19,0.007180299
36582758,0.666666667,18,27,0.281851858
36587513,0,0,8,0.009600983
36592953,0,0,10,0.043213472
36596435,0.555555556,5,9,0.173218916
36597733,0.111111111,1,9,0.051561993
36601130,0,0,9,0.018579271
36639829,0,0,10,0.030261728
36665074,1,28,28,0.997265529
36679691,0.7,7,10,0.12813804
36685987,0.5,5,10,0.155519812
36699135,0.111111111,1,9,0.029140386
36717684,0,0,10,0.038666505
36843294,1,10,10,0.98145533
36889375,1,9,9,0.791241818
36906437,0,0,8,0.053862602
36951222,0,0,10,0.004834042
36985542,0.259259259,7,27,0.075221485
36989794,0,0,19,0.025450019
37015465,0.275862069,8,29,0.153423564
37118758,0,0,10,0.085097275
37190416,0,0,20,0.007926752
37205202,0,0,9,0.040886833
37225776,0,0,8,0.009602005
37241529,0.965517241,28,29,0.916622439
37268348,0,0,10,0.024288999
37288961,0,0,20,0.010521244
37296213,0.05,1,20,0.03884386
37306047,0,0,20,0.015226647
37370341,0.103448276,3,29,0.011746775
37389526,0.1,1,10,0.013118149
37392173,0.333333333,3,9,0.100584714
37424460,0,0,9,0.011030918
37434936,0,0,10,0.111647657
37439599,0.24137931,7,29,0.094752766
37441060,0,0,20,0.023142216
37470783,0.222222222,2,9,0.215389355
37518097,0,0,10,0.030872965
37567774,0,0,10,0.008593969
37570984,0.5,5,10,0.767750189
37626533,0.1,1,10,0.02331114
37637027,0,0,10,0.033524835
37638320,0.2,2,10,0.04630607
37648214,0.1,2,20,0.029410862
37660616,0,0,10,0.018509931
37681464,0,0,19,0.006884125
37713533,0,0,10,0.060712899
37716590,0,0,9,0.017386682
37831627,0,0,9,0.024369377
37885374,0.6,6,10,0.069435214
37925116,0,0,20,0.013467293
37953243,0,0,20,0.00782248
37960667,0,0,10,0.021763961
37971710,0.05,1,20,0.066931785
37974794,0,0,10,0.054682928
38011325,0,0,20,0.002882832
38051646,0,0,10,0.054787641
38052993,0.6,6,10,0.523980079
38058021,0.1,1,10,0.024618677
38059729,0,0,10,0.034290625
38061470,0,0,9,0.034117591
38099918,0.058823529,1,17,0.03208323
38144431,0,0,20,0.009300917
